ENSG00000127720	0.858328721606104	0.372899375843811	0.530203038798501	NDE
ENSG00000160013	0.721776256003809	0.408344902542719	0.462114557229998	NDE
ENSG00000081307	0.896216846991907	0.164987516602959	0.514835599835451	NDE
ENSG00000167394	0.929219105119547	0.153031112594423	0.459051290539322	NDE
ENSG00000188906	0.233949852163605	0.343102736268783	0.568623532753053	DE
ENSG00000127329	0.356697838833232	0.229026660134662	0.539385403217599	DE
ENSG00000101849	0.459144773983854	0.150551797162145	0.51103844909736	NDE
ENSG00000177096	0.463189385700765	0.273316053567756	0.484251640112566	NDE
ENSG00000172244	0.265233951564357	0.255596836246459	0.554326495256792	DE
ENSG00000182511	0.793906318870872	0.186888243789106	0.474241166345961	NDE
ENSG00000136925	0.66987207026272	0.155112238295306	0.529980611277522	NDE
ENSG00000006283	0.135840235827369	0.153164902276544	0.475891257288456	NDE
ENSG00000135919	0.345762927014992	0.118568971016835	0.518664771750184	DE
ENSG00000100796	0.735033676708412	0.154811496431633	0.521042728333252	NDE
ENSG00000142871	0.32486069757846	0.115053827703649	0.491424234240147	DE
ENSG00000157216	0.462427151911922	0.14041145319837	0.466402519333504	DE
ENSG00000180739	0.203262987458816	0.14406347486389	0.473521169382456	DE
ENSG00000172172	0.381087620443814	0.200637119668018	0.575839153073998	DE
ENSG00000104059	0.165596139142175	0.168543087972795	0.479335474538271	DE
ENSG00000163870	0.987586094957827	0.140020277545356	0.470802095345644	NDE
ENSG00000176845	0.413498514390225	0.126812427429791	0.460087574489168	DE
ENSG00000124562	0.37423728326136	0.119113855728497	0.514295246098876	DE
ENSG00000100479	0.214806692489292	0.250643937918177	0.56351302524691	DE
ENSG00000236370	0.595305893996384	0.12417602715853	0.485199462721336	NDE
ENSG00000143507	0.695390505724561	0.17963295127437	0.510037068369233	NDE
ENSG00000223609	0.215325024372196	0.272600754535685	0.51635037398734	DE
ENSG00000178372	0.181641346433458	0.210149572984688	0.449447544195831	NDE
ENSG00000111218	0.135819673083204	0.195150732395689	0.511589759184264	DE
ENSG00000167244	0.159492853894562	0.0875430828382817	0.486751308960841	DE
ENSG00000131437	0.227688187644928	0.150111973359175	0.563773566567164	DE
ENSG00000131724	0.379160859148792	0.168173663650835	0.556248192645842	DE
ENSG00000184497	0.506291072330306	0.222572253765983	0.471351705955399	NDE
ENSG00000122390	0.769570294275809	0.130598106801929	0.475931271151021	NDE
ENSG00000158710	0.29835912992118	0.103846634689026	0.487293781739985	DE
ENSG00000164794	0.113360218655185	0.199013671731852	0.520201677605673	DE
ENSG00000103005	0.649133049259849	0.159169068837067	0.491580310964623	NDE
ENSG00000184408	0.103982721403358	0.148095147076637	0.532226485071431	DE
ENSG00000168564	0.959869853943442	0.168264048135571	0.519397351533573	NDE
ENSG00000101194	0.193949254684781	0.146286801067617	0.469566606500291	DE
ENSG00000149483	0.382482314817131	0.184997026090937	0.514626054593109	DE
ENSG00000133134	0.181510649713246	0.109312923007467	0.511175206088167	DE
ENSG00000100211	0.996467110790013	1	0.510501928251427	NDE
ENSG00000140455	0.76659868955642	0.175165404090297	0.541932496786966	NDE
ENSG00000136159	0.470339300184489	0.168489066567051	0.538464308964891	DE
ENSG00000183617	0.844119463099177	0.11281859191958	0.47545103834422	NDE
ENSG00000112981	0.17927005281029	0.295670464928761	0.58769782472854	DE
